fips,state,state_abbr,region,year,disease,age_group,cases,rate,population
23,Maine,ME,Northeast,2020,P&S Syphilis,20-24,3,4.0,74443
23,Maine,ME,Northeast,2020,P&S Syphilis,25-29,5,6.3,79965
24,Maryland,MD,South,2020,Chlamydia,15-19,9005,2288.8,393438
24,Maryland,MD,South,2020,Chlamydia,20-24,11840,3184.7,371778
24,Maryland,MD,South,2020,Chlamydia,25-29,5653,1397.7,404450
24,Maryland,MD,South,2020,Gonorrhea,15-19,1862,473.3,393438
24,Maryland,MD,South,2020,Gonorrhea,20-24,3304,888.7,371778
24,Maryland,MD,South,2020,Gonorrhea,25-29,2581,638.1,404450
24,Maryland,MD,South,2020,P&S Syphilis,15-19,39,9.9,393438
24,Maryland,MD,South,2020,P&S Syphilis,20-24,127,34.2,371778
24,Maryland,MD,South,2020,P&S Syphilis,25-29,177,43.8,404450
25,Massachusetts,MA,Northeast,2020,Chlamydia,15-19,5246,1128.6,464824
25,Massachusetts,MA,Northeast,2020,Chlamydia,20-24,9427,1941.4,485577
25,Massachusetts,MA,Northeast,2020,Chlamydia,25-29,4950,991.0,499495
25,Massachusetts,MA,Northeast,2020,Gonorrhea,15-19,815,175.3,464824
25,Massachusetts,MA,Northeast,2020,Gonorrhea,20-24,1875,386.1,485577
25,Massachusetts,MA,Northeast,2020,Gonorrhea,25-29,1652,330.7,499495
25,Massachusetts,MA,Northeast,2020,P&S Syphilis,15-19,23,4.9,464824
25,Massachusetts,MA,Northeast,2020,P&S Syphilis,20-24,86,17.7,485577
25,Massachusetts,MA,Northeast,2020,P&S Syphilis,25-29,129,25.8,499495
26,Michigan,MI,Midwest,2020,Chlamydia,15-19,12244,1867.0,655811
26,Michigan,MI,Midwest,2020,Chlamydia,20-24,16898,2512.0,672691
26,Michigan,MI,Midwest,2020,Chlamydia,25-29,8137,1197.5,679499
26,Michigan,MI,Midwest,2020,Gonorrhea,15-19,4050,617.5,655811
26,Michigan,MI,Midwest,2020,Gonorrhea,20-24,6809,1012.2,672691
26,Michigan,MI,Midwest,2020,Gonorrhea,25-29,5306,780.8,679499
26,Michigan,MI,Midwest,2020,P&S Syphilis,15-19,28,4.3,655811
26,Michigan,MI,Midwest,2020,P&S Syphilis,20-24,122,18.1,672691
26,Michigan,MI,Midwest,2020,P&S Syphilis,25-29,178,26.2,679499
27,Minnesota,MN,Midwest,2020,Chlamydia,15-19,5573,1497.1,372253
27,Minnesota,MN,Midwest,2020,Chlamydia,20-24,8070,2286.2,352987
27,Minnesota,MN,Midwest,2020,Chlamydia,25-29,3908,1049.4,372403
27,Minnesota,MN,Midwest,2020,Gonorrhea,15-19,1678,450.8,372253
27,Minnesota,MN,Midwest,2020,Gonorrhea,20-24,2564,726.4,352987
27,Minnesota,MN,Midwest,2020,Gonorrhea,25-29,2106,565.5,372403
27,Minnesota,MN,Midwest,2020,P&S Syphilis,15-19,13,3.5,372253
27,Minnesota,MN,Midwest,2020,P&S Syphilis,20-24,69,19.5,352987
27,Minnesota,MN,Midwest,2020,P&S Syphilis,25-29,76,20.4,372403
28,Mississippi,MS,South,2020,Chlamydia,15-19,7312,3603.9,202891
28,Mississippi,MS,South,2020,Chlamydia,20-24,9091,4599.4,197656
28,Mississippi,MS,South,2020,Chlamydia,25-29,4158,2107.3,197314
28,Mississippi,MS,South,2020,Gonorrhea,15-19,3087,1521.5,202891
28,Mississippi,MS,South,2020,Gonorrhea,20-24,4532,2292.9,197656
28,Mississippi,MS,South,2020,Gonorrhea,25-29,2792,1415.0,197314
28,Mississippi,MS,South,2020,P&S Syphilis,15-19,75,37.0,202891
28,Mississippi,MS,South,2020,P&S Syphilis,20-24,185,93.6,197656
28,Mississippi,MS,South,2020,P&S Syphilis,25-29,178,90.2,197314
29,Missouri,MO,Midwest,2020,Chlamydia,15-19,9139,2302.6,396899
29,Missouri,MO,Midwest,2020,Chlamydia,20-24,11586,2899.3,399614
29,Missouri,MO,Midwest,2020,Chlamydia,25-29,5504,1337.8,411422
29,Missouri,MO,Midwest,2020,Gonorrhea,15-19,2843,716.3,396899
29,Missouri,MO,Midwest,2020,Gonorrhea,20-24,4589,1148.4,399614
29,Missouri,MO,Midwest,2020,Gonorrhea,25-29,3576,869.2,411422
29,Missouri,MO,Midwest,2020,P&S Syphilis,15-19,41,10.3,396899
29,Missouri,MO,Midwest,2020,P&S Syphilis,20-24,107,26.8,399614
29,Missouri,MO,Midwest,2020,P&S Syphilis,25-29,176,42.8,411422
30,Montana,MT,West,2020,Chlamydia,15-19,1124,1699.1,66153
30,Montana,MT,West,2020,Chlamydia,20-24,1473,2053.7,71724
30,Montana,MT,West,2020,Chlamydia,25-29,661,934.5,70733
30,Montana,MT,West,2020,Gonorrhea,15-19,185,279.7,66153
30,Montana,MT,West,2020,Gonorrhea,20-24,361,503.3,71724
30,Montana,MT,West,2020,Gonorrhea,25-29,348,492.0,70733
30,Montana,MT,West,2020,P&S Syphilis,15-19,0,0.0,66153
30,Montana,MT,West,2020,P&S Syphilis,20-24,3,4.2,71724
30,Montana,MT,West,2020,P&S Syphilis,25-29,11,15.6,70733
31,Nebraska,NE,Midwest,2020,Chlamydia,15-19,2332,1700.7,137120
31,Nebraska,NE,Midwest,2020,Chlamydia,20-24,3561,2632.4,135276
31,Nebraska,NE,Midwest,2020,Chlamydia,25-29,1413,1099.7,128490
31,Nebraska,NE,Midwest,2020,Gonorrhea,15-19,507,369.8,137120
31,Nebraska,NE,Midwest,2020,Gonorrhea,20-24,976,721.5,135276
31,Nebraska,NE,Midwest,2020,Gonorrhea,25-29,682,530.8,128490
31,Nebraska,NE,Midwest,2020,P&S Syphilis,15-19,8,5.8,137120
31,Nebraska,NE,Midwest,2020,P&S Syphilis,20-24,24,17.7,135276
31,Nebraska,NE,Midwest,2020,P&S Syphilis,25-29,21,16.3,128490
32,Nevada,NV,West,2020,Chlamydia,15-19,2855,1530.2,186577
32,Nevada,NV,West,2020,Chlamydia,20-24,4576,2524.4,181271
32,Nevada,NV,West,2020,Chlamydia,25-29,2790,1252.7,222719
32,Nevada,NV,West,2020,Gonorrhea,15-19,671,359.6,186577
32,Nevada,NV,West,2020,Gonorrhea,20-24,1370,755.8,181271
32,Nevada,NV,West,2020,Gonorrhea,25-29,1309,587.7,222719
32,Nevada,NV,West,2020,P&S Syphilis,15-19,23,12.3,186577
32,Nevada,NV,West,2020,P&S Syphilis,20-24,80,44.1,181271
32,Nevada,NV,West,2020,P&S Syphilis,25-29,158,70.9,222719
33,New Hampshire,NH,Northeast,2020,Chlamydia,15-19,616,718.9,85686
33,New Hampshire,NH,Northeast,2020,Chlamydia,20-24,1241,1426.9,86972
33,New Hampshire,NH,Northeast,2020,Chlamydia,25-29,542,627.0,86443
33,New Hampshire,NH,Northeast,2020,Gonorrhea,15-19,51,59.5,85686
33,New Hampshire,NH,Northeast,2020,Gonorrhea,20-24,97,111.5,86972
33,New Hampshire,NH,Northeast,2020,Gonorrhea,25-29,93,107.6,86443
33,New Hampshire,NH,Northeast,2020,P&S Syphilis,15-19,1,1.2,85686
33,New Hampshire,NH,Northeast,2020,P&S Syphilis,20-24,6,6.9,86972
33,New Hampshire,NH,Northeast,2020,P&S Syphilis,25-29,11,12.7,86443
34,New Jersey,NJ,Northeast,2020,Chlamydia,15-19,7728,1319.9,585499
34,New Jersey,NJ,Northeast,2020,Chlamydia,20-24,12338,2223.3,554941
34,New Jersey,NJ,Northeast,2020,Chlamydia,25-29,5965,1015.6,587338
34,New Jersey,NJ,Northeast,2020,Gonorrhea,15-19,1766,301.6,585499
34,New Jersey,NJ,Northeast,2020,Gonorrhea,20-24,2872,517.5,554941
34,New Jersey,NJ,Northeast,2020,Gonorrhea,25-29,2239,381.2,587338
34,New Jersey,NJ,Northeast,2020,P&S Syphilis,15-19,32,5.5,585499
34,New Jersey,NJ,Northeast,2020,P&S Syphilis,20-24,119,21.4,554941
34,New Jersey,NJ,Northeast,2020,P&S Syphilis,25-29,159,27.1,587338
35,New Mexico,NM,West,2020,Chlamydia,15-19,2988,2095.5,142591
35,New Mexico,NM,West,2020,Chlamydia,20-24,4157,2973.3,139811
35,New Mexico,NM,West,2020,Chlamydia,25-29,2194,1540.6,142412
35,New Mexico,NM,West,2020,Gonorrhea,15-19,438,307.2,142591
35,New Mexico,NM,West,2020,Gonorrhea,20-24,951,680.2,139811
35,New Mexico,NM,West,2020,Gonorrhea,25-29,978,686.7,142412
35,New Mexico,NM,West,2020,P&S Syphilis,15-19,22,15.4,142591
35,New Mexico,NM,West,2020,P&S Syphilis,20-24,71,50.8,139811
35,New Mexico,NM,West,2020,P&S Syphilis,25-29,88,61.8,142412
36,New York,NY,Northeast,2020,Chlamydia,15-19,21611,1751.8,1233645
36,New York,NY,Northeast,2020,Chlamydia,20-24,32437,2519.7,1287336
36,New York,NY,Northeast,2020,Chlamydia,25-29,19578,1337.1,1464214
36,New York,NY,Northeast,2020,Gonorrhea,15-19,5814,471.3,1233645
36,New York,NY,Northeast,2020,Gonorrhea,20-24,10033,779.4,1287336
36,New York,NY,Northeast,2020,Gonorrhea,25-29,9422,643.5,1464214
36,New York,NY,Northeast,2020,P&S Syphilis,15-19,93,7.5,1233645
36,New York,NY,Northeast,2020,P&S Syphilis,20-24,359,27.9,1287336
36,New York,NY,Northeast,2020,P&S Syphilis,25-29,667,45.6,1464214
37,North Carolina,NC,South,2020,Chlamydia,15-19,17379,2505.3,693689
37,North Carolina,NC,South,2020,Chlamydia,20-24,24174,3517.2,687308
37,North Carolina,NC,South,2020,Chlamydia,25-29,11928,1690.5,705590
37,North Carolina,NC,South,2020,Gonorrhea,15-19,4716,679.8,693689
37,North Carolina,NC,South,2020,Gonorrhea,20-24,8320,1210.5,687308
37,North Carolina,NC,South,2020,Gonorrhea,25-29,6253,886.2,705590
37,North Carolina,NC,South,2020,P&S Syphilis,15-19,63,9.1,693689
37,North Carolina,NC,South,2020,P&S Syphilis,20-24,205,29.8,687308
37,North Carolina,NC,South,2020,P&S Syphilis,25-29,284,40.3,705590
38,North Dakota,ND,Midwest,2020,Chlamydia,15-19,847,1698.9,49856
38,North Dakota,ND,Midwest,2020,Chlamydia,20-24,1331,2119.0,62813
38,North Dakota,ND,Midwest,2020,Chlamydia,25-29,651,1111.5,58570
38,North Dakota,ND,Midwest,2020,Gonorrhea,15-19,185,371.1,49856
38,North Dakota,ND,Midwest,2020,Gonorrhea,20-24,405,644.8,62813
38,North Dakota,ND,Midwest,2020,Gonorrhea,25-29,405,691.5,58570
38,North Dakota,ND,Midwest,2020,P&S Syphilis,15-19,2,4.0,49856
38,North Dakota,ND,Midwest,2020,P&S Syphilis,20-24,2,3.2,62813
38,North Dakota,ND,Midwest,2020,P&S Syphilis,25-29,8,13.7,58570
39,Ohio,OH,Midwest,2020,Chlamydia,15-19,16476,2140.2,769835
39,Ohio,OH,Midwest,2020,Chlamydia,20-24,22061,2958.6,745657
39,Ohio,OH,Midwest,2020,Chlamydia,25-29,10733,1370.2,783316
39,Ohio,OH,Midwest,2020,Gonorrhea,15-19,5566,723.0,769835
39,Ohio,OH,Midwest,2020,Gonorrhea,20-24,8933,1198.0,745657
39,Ohio,OH,Midwest,2020,Gonorrhea,25-29,6598,842.3,783316
39,Ohio,OH,Midwest,2020,P&S Syphilis,15-19,42,5.5,769835
39,Ohio,OH,Midwest,2020,P&S Syphilis,20-24,177,23.7,745657
39,Ohio,OH,Midwest,2020,P&S Syphilis,25-29,247,31.5,783316
40,Oklahoma,OK,South,2020,Chlamydia,15-19,5726,2129.2,268927
40,Oklahoma,OK,South,2020,Chlamydia,20-24,7817,2878.3,271584
40,Oklahoma,OK,South,2020,Chlamydia,25-29,3724,1376.3,270581
40,Oklahoma,OK,South,2020,Gonorrhea,15-19,1844,685.7,268927
40,Oklahoma,OK,South,2020,Gonorrhea,20-24,2893,1065.2,271584
40,Oklahoma,OK,South,2020,Gonorrhea,25-29,2299,849.7,270581
40,Oklahoma,OK,South,2020,P&S Syphilis,15-19,42,15.6,268927
40,Oklahoma,OK,South,2020,P&S Syphilis,20-24,132,48.6,271584
40,Oklahoma,OK,South,2020,P&S Syphilis,25-29,166,61.4,270581
41,Oregon,OR,West,2020,Chlamydia,15-19,3566,1424.9,250263
41,Oregon,OR,West,2020,Chlamydia,20-24,5407,2075.8,260478
41,Oregon,OR,West,2020,Chlamydia,25-29,2924,989.7,295443
41,Oregon,OR,West,2020,Gonorrhea,15-19,446,178.2,250263
41,Oregon,OR,West,2020,Gonorrhea,20-24,1219,468.0,260478
41,Oregon,OR,West,2020,Gonorrhea,25-29,1364,461.7,295443
41,Oregon,OR,West,2020,P&S Syphilis,15-19,18,7.2,250263
41,Oregon,OR,West,2020,P&S Syphilis,20-24,68,26.1,260478
41,Oregon,OR,West,2020,P&S Syphilis,25-29,105,35.5,295443
42,Pennsylvania,PA,Northeast,2020,Chlamydia,15-19,14232,1724.6,825235
42,Pennsylvania,PA,Northeast,2020,Chlamydia,20-24,19443,2445.8,794955
42,Pennsylvania,PA,Northeast,2020,Chlamydia,25-29,9670,1148.7,841821
42,Pennsylvania,PA,Northeast,2020,Gonorrhea,15-19,3213,389.3,825235
42,Pennsylvania,PA,Northeast,2020,Gonorrhea,20-24,4788,602.3,794955
42,Pennsylvania,PA,Northeast,2020,Gonorrhea,25-29,3928,466.6,841821
42,Pennsylvania,PA,Northeast,2020,P&S Syphilis,15-19,50,6.1,825235
42,Pennsylvania,PA,Northeast,2020,P&S Syphilis,20-24,192,24.2,794955
42,Pennsylvania,PA,Northeast,2020,P&S Syphilis,25-29,221,26.3,841821
44,Rhode Island,RI,Northeast,2020,Chlamydia,15-19,1099,1485.3,73992
44,Rhode Island,RI,Northeast,2020,Chlamydia,20-24,1689,2215.5,76236
44,Rhode Island,RI,Northeast,2020,Chlamydia,25-29,829,1098.8,75446
44,Rhode Island,RI,Northeast,2020,Gonorrhea,15-19,177,239.2,73992
44,Rhode Island,RI,Northeast,2020,Gonorrhea,20-24,353,463.0,76236
44,Rhode Island,RI,Northeast,2020,Gonorrhea,25-29,290,384.4,75446
44,Rhode Island,RI,Northeast,2020,P&S Syphilis,15-19,6,8.1,73992
44,Rhode Island,RI,Northeast,2020,P&S Syphilis,20-24,11,14.4,76236
44,Rhode Island,RI,Northeast,2020,P&S Syphilis,25-29,21,27.8,75446
45,South Carolina,SC,South,2020,Chlamydia,15-19,9557,2929.6,326222
45,South Carolina,SC,South,2020,Chlamydia,20-24,12666,3915.7,323467
45,South Carolina,SC,South,2020,Chlamydia,25-29,6118,1823.6,335490
45,South Carolina,SC,South,2020,Gonorrhea,15-19,3062,938.6,326222
45,South Carolina,SC,South,2020,Gonorrhea,20-24,5000,1545.7,323467
45,South Carolina,SC,South,2020,Gonorrhea,25-29,3596,1071.9,335490
45,South Carolina,SC,South,2020,P&S Syphilis,15-19,25,7.7,326222
45,South Carolina,SC,South,2020,P&S Syphilis,20-24,130,40.2,323467
45,South Carolina,SC,South,2020,P&S Syphilis,25-29,133,39.6,335490
46,South Dakota,SD,Midwest,2020,Chlamydia,15-19,1030,1730.8,59510
46,South Dakota,SD,Midwest,2020,Chlamydia,20-24,1483,2536.2,58473
46,South Dakota,SD,Midwest,2020,Chlamydia,25-29,703,1248.9,56290
46,South Dakota,SD,Midwest,2020,Gonorrhea,15-19,318,534.4,59510
46,South Dakota,SD,Midwest,2020,Gonorrhea,20-24,576,985.1,58473
46,South Dakota,SD,Midwest,2020,Gonorrhea,25-29,496,881.1,56290
46,South Dakota,SD,Midwest,2020,P&S Syphilis,15-19,1,1.7,59510
46,South Dakota,SD,Midwest,2020,P&S Syphilis,20-24,8,13.7,58473
46,South Dakota,SD,Midwest,2020,P&S Syphilis,25-29,16,28.4,56290
47,Tennessee,TN,South,2020,Chlamydia,15-19,10315,2377.6,433841
47,Tennessee,TN,South,2020,Chlamydia,20-24,13875,3131.2,443121
47,Tennessee,TN,South,2020,Chlamydia,25-29,7227,1485.9,486372
47,Tennessee,TN,South,2020,Gonorrhea,15-19,3206,739.0,433841
47,Tennessee,TN,South,2020,Gonorrhea,20-24,5405,1219.7,443121
47,Tennessee,TN,South,2020,Gonorrhea,25-29,4055,833.7,486372
47,Tennessee,TN,South,2020,P&S Syphilis,15-19,44,10.1,433841
47,Tennessee,TN,South,2020,P&S Syphilis,20-24,122,27.5,443121
47,Tennessee,TN,South,2020,P&S Syphilis,25-29,166,34.1,486372
48,Texas,TX,South,2020,Chlamydia,15-19,34428,1643.6,2094670
48,Texas,TX,South,2020,Chlamydia,20-24,50139,2523.8,1986647
48,Texas,TX,South,2020,Chlamydia,25-29,24998,1185.8,2108113
48,Texas,TX,South,2020,Gonorrhea,15-19,10574,504.8,2094670
48,Texas,TX,South,2020,Gonorrhea,20-24,17549,883.3,1986647
48,Texas,TX,South,2020,Gonorrhea,25-29,11791,559.3,2108113
48,Texas,TX,South,2020,P&S Syphilis,15-19,161,7.7,2094670
48,Texas,TX,South,2020,P&S Syphilis,20-24,525,26.4,1986647
48,Texas,TX,South,2020,P&S Syphilis,25-29,616,29.2,2108113
49,Utah,UT,West,2020,Chlamydia,15-19,2431,922.0,263666
49,Utah,UT,West,2020,Chlamydia,20-24,3785,1416.4,267227
49,Utah,UT,West,2020,Chlamydia,25-29,1916,767.2,249739
49,Utah,UT,West,2020,Gonorrhea,15-19,351,133.1,263666
49,Utah,UT,West,2020,Gonorrhea,20-24,758,283.7,267227
49,Utah,UT,West,2020,Gonorrhea,25-29,662,265.1,249739
49,Utah,UT,West,2020,P&S Syphilis,15-19,5,1.9,263666
49,Utah,UT,West,2020,P&S Syphilis,20-24,11,4.1,267227
49,Utah,UT,West,2020,P&S Syphilis,25-29,29,11.6,249739
50,Vermont,VT,Northeast,2020,Chlamydia,15-19,278,645.5,43067
50,Vermont,VT,Northeast,2020,Chlamydia,20-24,454,995.8,45591
50,Vermont,VT,Northeast,2020,Chlamydia,25-29,169,438.7,38523
50,Vermont,VT,Northeast,2020,Gonorrhea,15-19,18,41.8,43067
50,Vermont,VT,Northeast,2020,Gonorrhea,20-24,40,87.7,45591
50,Vermont,VT,Northeast,2020,Gonorrhea,25-29,35,90.9,38523
50,Vermont,VT,Northeast,2020,P&S Syphilis,15-19,1,2.3,43067
50,Vermont,VT,Northeast,2020,P&S Syphilis,20-24,1,2.2,45591
50,Vermont,VT,Northeast,2020,P&S Syphilis,25-29,0,0.0,38523
51,Virginia,VA,South,2020,Chlamydia,15-19,5705,1025.3,556423
51,Virginia,VA,South,2020,Chlamydia,20-24,17572,3082.6,570038
51,Virginia,VA,South,2020,Chlamydia,25-29,9188,1556.8,590185
51,Virginia,VA,South,2020,Gonorrhea,15-19,1255,225.6,556423
51,Virginia,VA,South,2020,Gonorrhea,20-24,4534,795.4,570038
51,Virginia,VA,South,2020,Gonorrhea,25-29,3676,622.9,590185
51,Virginia,VA,South,2020,P&S Syphilis,15-19,14,2.5,556423
51,Virginia,VA,South,2020,P&S Syphilis,20-24,111,19.5,570038
51,Virginia,VA,South,2020,P&S Syphilis,25-29,166,28.1,590185
53,Washington,WA,West,2020,Chlamydia,15-19,6519,1422.5,458278
53,Washington,WA,West,2020,Chlamydia,20-24,10816,2257.2,479178
53,Washington,WA,West,2020,Chlamydia,25-29,6046,1044.8,578675
53,Washington,WA,West,2020,Gonorrhea,15-19,1024,223.4,458278
53,Washington,WA,West,2020,Gonorrhea,20-24,2452,511.7,479178
53,Washington,WA,West,2020,Gonorrhea,25-29,2467,426.3,578675
53,Washington,WA,West,2020,P&S Syphilis,15-19,27,5.9,458278
53,Washington,WA,West,2020,P&S Syphilis,20-24,102,21.3,479178
53,Washington,WA,West,2020,P&S Syphilis,25-29,153,26.4,578675
54,West Virginia,WV,South,2020,Chlamydia,15-19,1376,1275.5,107879
54,West Virginia,WV,South,2020,Chlamydia,20-24,2185,1987.6,109932
54,West Virginia,WV,South,2020,Chlamydia,25-29,958,884.1,108359
54,West Virginia,WV,South,2020,Gonorrhea,15-19,197,182.6,107879
54,West Virginia,WV,South,2020,Gonorrhea,20-24,466,423.9,109932
54,West Virginia,WV,South,2020,Gonorrhea,25-29,387,357.2,108359
54,West Virginia,WV,South,2020,P&S Syphilis,15-19,4,3.7,107879
54,West Virginia,WV,South,2020,P&S Syphilis,20-24,20,18.2,109932
54,West Virginia,WV,South,2020,P&S Syphilis,25-29,23,21.2,108359
55,Wisconsin,WI,Midwest,2020,Chlamydia,15-19,7088,1828.2,387704
55,Wisconsin,WI,Midwest,2020,Chlamydia,20-24,10009,2565.3,390169
55,Wisconsin,WI,Midwest,2020,Chlamydia,25-29,4749,1267.3,374734
55,Wisconsin,WI,Midwest,2020,Gonorrhea,15-19,1783,459.9,387704
55,Wisconsin,WI,Midwest,2020,Gonorrhea,20-24,2909,745.6,390169
55,Wisconsin,WI,Midwest,2020,Gonorrhea,25-29,2261,603.3,374734
55,Wisconsin,WI,Midwest,2020,P&S Syphilis,15-19,10,2.6,387704
55,Wisconsin,WI,Midwest,2020,P&S Syphilis,20-24,55,14.1,390169
55,Wisconsin,WI,Midwest,2020,P&S Syphilis,25-29,67,17.9,374734
56,Wyoming,WY,West,2020,Chlamydia,15-19,534,1434.2,37233
56,Wyoming,WY,West,2020,Chlamydia,20-24,748,2000.6,37389
56,Wyoming,WY,West,2020,Chlamydia,25-29,336,921.5,36462
56,Wyoming,WY,West,2020,Gonorrhea,15-19,35,94.0,37233
56,Wyoming,WY,West,2020,Gonorrhea,20-24,125,334.3,37389
56,Wyoming,WY,West,2020,Gonorrhea,25-29,64,175.5,36462
56,Wyoming,WY,West,2020,P&S Syphilis,15-19,0,0.0,37233
56,Wyoming,WY,West,2020,P&S Syphilis,20-24,1,2.7,37389
56,Wyoming,WY,West,2020,P&S Syphilis,25-29,0,0.0,36462
01,Alabama,AL,South,2019,Chlamydia,15-19,9674,3084.7,313612
01,Alabama,AL,South,2019,Chlamydia,20-24,11850,3679.1,322090
01,Alabama,AL,South,2019,Chlamydia,25-29,5185,1533.4,338137
01,Alabama,AL,South,2019,Gonorrhea,15-19,3024,964.2,313612
01,Alabama,AL,South,2019,Gonorrhea,20-24,4610,1431.3,322090
01,Alabama,AL,South,2019,Gonorrhea,25-29,2980,881.3,338137
01,Alabama,AL,South,2019,P&S Syphilis,15-19,33,10.5,313612
01,Alabama,AL,South,2019,P&S Syphilis,20-24,152,47.2,322090
01,Alabama,AL,South,2019,P&S Syphilis,25-29,155,45.8,338137
02,Alaska,AK,West,2019,Chlamydia,15-19,1269,2813.1,45110
02,Alaska,AK,West,2019,Chlamydia,20-24,2030,3958.4,51283
02,Alaska,AK,West,2019,Chlamydia,25-29,1249,2067.0,60426
02,Alaska,AK,West,2019,Gonorrhea,15-19,206,456.7,45110
02,Alaska,AK,West,2019,Gonorrhea,20-24,451,879.4,51283
02,Alaska,AK,West,2019,Gonorrhea,25-29,461,762.9,60426
02,Alaska,AK,West,2019,P&S Syphilis,15-19,4,8.9,45110
02,Alaska,AK,West,2019,P&S Syphilis,20-24,20,39.0,51283
02,Alaska,AK,West,2019,P&S Syphilis,25-29,24,39.7,60426
04,Arizona,AZ,West,2019,Chlamydia,15-19,9606,2009.4,478053
04,Arizona,AZ,West,2019,Chlamydia,20-24,15764,3181.5,495490
04,Arizona,AZ,West,2019,Chlamydia,25-29,8360,1589.7,525885
04,Arizona,AZ,West,2019,Gonorrhea,15-19,1810,378.6,478053
04,Arizona,AZ,West,2019,Gonorrhea,20-24,3815,770.0,495490
04,Arizona,AZ,West,2019,Gonorrhea,25-29,3420,650.3,525885
04,Arizona,AZ,West,2019,P&S Syphilis,15-19,59,12.3,478053
04,Arizona,AZ,West,2019,P&S Syphilis,20-24,223,45.0,495490
04,Arizona,AZ,West,2019,P&S Syphilis,25-29,284,54.0,525885
05,Arkansas,AR,South,2019,Chlamydia,15-19,5193,2632.7,197250
05,Arkansas,AR,South,2019,Chlamydia,20-24,6558,3274.3,200287
05,Arkansas,AR,South,2019,Chlamydia,25-29,2789,1357.2,205497
05,Arkansas,AR,South,2019,Gonorrhea,15-19,1453,736.6,197250
05,Arkansas,AR,South,2019,Gonorrhea,20-24,2098,1047.5,200287
05,Arkansas,AR,South,2019,Gonorrhea,25-29,1414,688.1,205497
05,Arkansas,AR,South,2019,P&S Syphilis,15-19,24,12.2,197250
05,Arkansas,AR,South,2019,P&S Syphilis,20-24,76,37.9,200287
05,Arkansas,AR,South,2019,P&S Syphilis,25-29,78,38.0,205497
06,California,CA,West,2019,Chlamydia,15-19,41037,1619.7,2533617
06,California,CA,West,2019,Chlamydia,20-24,80311,3033.7,2647295
06,California,CA,West,2019,Chlamydia,25-29,50278,1624.5,3094983
06,California,CA,West,2019,Gonorrhea,15-19,6836,269.8,2533617
06,California,CA,West,2019,Gonorrhea,20-24,17132,647.2,2647295
06,California,CA,West,2019,Gonorrhea,25-29,18244,589.5,3094983
06,California,CA,West,2019,P&S Syphilis,15-19,297,11.7,2533617
06,California,CA,West,2019,P&S Syphilis,20-24,1178,44.5,2647295
06,California,CA,West,2019,P&S Syphilis,25-29,1636,52.9,3094983
08,Colorado,CO,West,2019,Chlamydia,15-19,7493,2050.4,365441
08,Colorado,CO,West,2019,Chlamydia,20-24,10187,2696.7,377758
08,Colorado,CO,West,2019,Chlamydia,25-29,5563,1206.3,461162
08,Colorado,CO,West,2019,Gonorrhea,15-19,1472,402.8,365441
08,Colorado,CO,West,2019,Gonorrhea,20-24,2193,580.5,377758
08,Colorado,CO,West,2019,Gonorrhea,25-29,1975,428.3,461162
08,Colorado,CO,West,2019,P&S Syphilis,15-19,11,3.0,365441
08,Colorado,CO,West,2019,P&S Syphilis,20-24,62,16.4,377758
08,Colorado,CO,West,2019,P&S Syphilis,25-29,109,23.6,461162
09,Connecticut,CT,Northeast,2019,Chlamydia,15-19,3965,1659.9,238870
09,Connecticut,CT,Northeast,2019,Chlamydia,20-24,5659,2358.6,239930
09,Connecticut,CT,Northeast,2019,Chlamydia,25-29,2724,1208.2,225459
09,Connecticut,CT,Northeast,2019,Gonorrhea,15-19,630,263.7,238870
09,Connecticut,CT,Northeast,2019,Gonorrhea,20-24,1126,469.3,239930
09,Connecticut,CT,Northeast,2019,Gonorrhea,25-29,936,415.2,225459
09,Connecticut,CT,Northeast,2019,P&S Syphilis,15-19,17,7.1,238870
09,Connecticut,CT,Northeast,2019,P&S Syphilis,20-24,38,15.8,239930
09,Connecticut,CT,Northeast,2019,P&S Syphilis,25-29,37,16.4,225459
10,Delaware,DE,South,2019,Chlamydia,15-19,1744,2896.1,60219
10,Delaware,DE,South,2019,Chlamydia,20-24,2183,3819.5,57154
10,Delaware,DE,South,2019,Chlamydia,25-29,948,1451.5,65312
10,Delaware,DE,South,2019,Gonorrhea,15-19,248,411.8,60219
10,Delaware,DE,South,2019,Gonorrhea,20-24,420,734.9,57154
10,Delaware,DE,South,2019,Gonorrhea,25-29,353,540.5,65312
10,Delaware,DE,South,2019,P&S Syphilis,15-19,5,8.3,60219
10,Delaware,DE,South,2019,P&S Syphilis,20-24,20,35.0,57154
10,Delaware,DE,South,2019,P&S Syphilis,25-29,17,26.0,65312
11,District of Columbia,DC,South,2019,Chlamydia,15-19,2156,5895.4,36571
11,District of Columbia,DC,South,2019,Chlamydia,20-24,2663,5181.2,51397
11,District of Columbia,DC,South,2019,Chlamydia,25-29,2099,2543.8,82514
11,District of Columbia,DC,South,2019,Gonorrhea,15-19,584,1596.9,36571
11,District of Columbia,DC,South,2019,Gonorrhea,20-24,921,1791.9,51397
11,District of Columbia,DC,South,2019,Gonorrhea,25-29,1077,1305.2,82514
11,District of Columbia,DC,South,2019,P&S Syphilis,15-19,11,30.1,36571
11,District of Columbia,DC,South,2019,P&S Syphilis,20-24,36,70.0,51397
